title,start_time,end_time,description,exercise_title,superset_id,exercise_notes,set_index,set_type,weight_lbs,reps,distance_miles,duration_seconds,rpe
Legs,"Jun 30, 2026, 8:22 PM","Jun 30, 2026, 9:03 PM",,Bulgarian Split Squat (Dumbbell),,,4,normal,20.0,8.0,,,
Legs,"Jun 30, 2026, 8:22 PM","Jun 30, 2026, 9:03 PM",,Romanian Deadlift (Barbell),,,0,warmup,25.0,8.0,,,
Legs,"Jun 30, 2026, 8:22 PM","Jun 30, 2026, 9:03 PM",,Romanian Deadlift (Barbell),,,1,normal,35.0,8.0,,,
Legs,"Jun 30, 2026, 8:22 PM","Jun 30, 2026, 9:03 PM",,Romanian Deadlift (Barbell),,,2,normal,45.0,10.0,,,
Legs,"Jun 30, 2026, 8:22 PM","Jun 30, 2026, 9:03 PM",,Romanian Deadlift (Barbell),,,3,normal,45.0,5.0,,,
Legs,"Jun 30, 2026, 8:22 PM","Jun 30, 2026, 9:03 PM",,Cable Crunch,,,0,normal,15.0,12.0,,,
Legs,"Jun 30, 2026, 8:22 PM","Jun 30, 2026, 9:03 PM",,Cable Crunch,,,1,normal,15.0,12.0,,,
Legs,"Jun 30, 2026, 8:22 PM","Jun 30, 2026, 9:03 PM",,Cable Crunch,,,2,normal,15.0,12.0,,,
Legs,"Jun 30, 2026, 8:22 PM","Jun 30, 2026, 9:03 PM",,Standing Calf Raise (Machine),,,0,normal,100.0,12.0,,,
Legs,"Jun 30, 2026, 8:22 PM","Jun 30, 2026, 9:03 PM",,Standing Calf Raise (Machine),,,1,normal,100.0,12.0,,,
Legs,"Jun 30, 2026, 8:22 PM","Jun 30, 2026, 9:03 PM",,Standing Calf Raise (Machine),,,2,normal,100.0,12.0,,,
Legs,"Jun 30, 2026, 8:22 PM","Jun 30, 2026, 9:03 PM",,Crunch (Weighted),,,0,normal,20.0,12.0,,,
Legs,"Jun 30, 2026, 8:22 PM","Jun 30, 2026, 9:03 PM",,Crunch (Weighted),,,1,normal,20.0,12.0,,,
Legs,"Jun 30, 2026, 8:22 PM","Jun 30, 2026, 9:03 PM",,Crunch (Weighted),,,2,normal,20.0,12.0,,,
Legs,"Jun 30, 2026, 8:22 PM","Jun 30, 2026, 9:03 PM",,Treadmill,,,0,normal,,,,600.0,
Pull,"Jun 29, 2026, 7:49 PM","Jun 29, 2026, 8:23 PM",,Bent Over Row (Barbell),,,0,warmup,50.0,10.0,,,
Pull,"Jun 29, 2026, 7:49 PM","Jun 29, 2026, 8:23 PM",,Bent Over Row (Barbell),,,1,warmup,70.0,10.0,,,
Pull,"Jun 29, 2026, 7:49 PM","Jun 29, 2026, 8:23 PM",,Bent Over Row (Barbell),,,2,normal,90.0,8.0,,,
Pull,"Jun 29, 2026, 7:49 PM","Jun 29, 2026, 8:23 PM",,Bent Over Row (Barbell),,,3,normal,110.0,8.0,,,
Pull,"Jun 29, 2026, 7:49 PM","Jun 29, 2026, 8:23 PM",,Bent Over Row (Barbell),,,4,normal,110.0,5.0,,,
Pull,"Jun 29, 2026, 7:49 PM","Jun 29, 2026, 8:23 PM",,Lat Pulldown (Machine),,,0,normal,130.0,8.0,,,
Pull,"Jun 29, 2026, 7:49 PM","Jun 29, 2026, 8:23 PM",,Lat Pulldown (Machine),,,1,normal,130.0,8.0,,,
Pull,"Jun 29, 2026, 7:49 PM","Jun 29, 2026, 8:23 PM",,Lat Pulldown (Machine),,,2,normal,130.0,8.0,,,
Pull,"Jun 29, 2026, 7:49 PM","Jun 29, 2026, 8:23 PM",,Iso-Lateral Row (Machine),,,0,normal,40.0,8.0,,,
Pull,"Jun 29, 2026, 7:49 PM","Jun 29, 2026, 8:23 PM",,Iso-Lateral Row (Machine),,,1,normal,40.0,8.0,,,
Pull,"Jun 29, 2026, 7:49 PM","Jun 29, 2026, 8:23 PM",,Iso-Lateral Row (Machine),,,2,normal,40.0,8.0,,,
Pull,"Jun 29, 2026, 7:49 PM","Jun 29, 2026, 8:23 PM",,Lat Pulldown - Close Grip (Cable),,,0,normal,115.0,10.0,,,
Pull,"Jun 29, 2026, 7:49 PM","Jun 29, 2026, 8:23 PM",,Lat Pulldown - Close Grip (Cable),,,1,normal,115.0,10.0,,,
Pull,"Jun 29, 2026, 7:49 PM","Jun 29, 2026, 8:23 PM",,Lat Pulldown - Close Grip (Cable),,,2,normal,115.0,8.0,,,
Pull,"Jun 29, 2026, 7:49 PM","Jun 29, 2026, 8:23 PM",,Shrug (Dumbbell),,,0,normal,65.0,12.0,,,
Pull,"Jun 29, 2026, 7:49 PM","Jun 29, 2026, 8:23 PM",,Shrug (Dumbbell),,,1,normal,65.0,12.0,,,
Pull,"Jun 29, 2026, 7:49 PM","Jun 29, 2026, 8:23 PM",,Shrug (Dumbbell),,,2,normal,65.0,12.0,,,
Pull,"Jun 29, 2026, 7:49 PM","Jun 29, 2026, 8:23 PM",,Bicep Curl (Dumbbell),,,0,normal,30.0,12.0,,,
Pull,"Jun 29, 2026, 7:49 PM","Jun 29, 2026, 8:23 PM",,Bicep Curl (Dumbbell),,,1,normal,30.0,12.0,,,
Pull,"Jun 29, 2026, 7:49 PM","Jun 29, 2026, 8:23 PM",,Bicep Curl (Dumbbell),,,2,normal,30.0,12.0,,,
Pull,"Jun 29, 2026, 7:49 PM","Jun 29, 2026, 8:23 PM",,Treadmill,,,0,normal,,,,600.0,
Push,"Jun 27, 2026, 3:47 PM","Jun 27, 2026, 4:25 PM",,Bench Press (Barbell),,,0,warmup,50.0,12.0,,,
Push,"Jun 27, 2026, 3:47 PM","Jun 27, 2026, 4:25 PM",,Bench Press (Barbell),,,1,warmup,70.0,10.0,,,
Push,"Jun 27, 2026, 3:47 PM","Jun 27, 2026, 4:25 PM",,Bench Press (Barbell),,,2,normal,110.0,6.0,,,
Push,"Jun 27, 2026, 3:47 PM","Jun 27, 2026, 4:25 PM",,Bench Press (Barbell),,,3,normal,110.0,6.0,,,
Push,"Jun 27, 2026, 3:47 PM","Jun 27, 2026, 4:25 PM",,Bench Press (Barbell),,,4,normal,110.0,5.0,,,
Push,"Jun 27, 2026, 3:47 PM","Jun 27, 2026, 4:25 PM",,Shoulder Press (Dumbbell),,,0,normal,45.0,8.0,,,
Push,"Jun 27, 2026, 3:47 PM","Jun 27, 2026, 4:25 PM",,Shoulder Press (Dumbbell),,,1,normal,45.0,8.0,,,
Push,"Jun 27, 2026, 3:47 PM","Jun 27, 2026, 4:25 PM",,Shoulder Press (Dumbbell),,,2,normal,45.0,8.0,,,
Push,"Jun 27, 2026, 3:47 PM","Jun 27, 2026, 4:25 PM",,Triceps Pushdown,,,0,normal,50.0,15.0,,,
Push,"Jun 27, 2026, 3:47 PM","Jun 27, 2026, 4:25 PM",,Triceps Pushdown,,,1,normal,55.0,13.0,,,
Push,"Jun 27, 2026, 3:47 PM","Jun 27, 2026, 4:25 PM",,Triceps Pushdown,,,2,normal,55.0,10.0,,,
Push,"Jun 27, 2026, 3:47 PM","Jun 27, 2026, 4:25 PM",,Overhead Triceps Extension (Cable),,,0,normal,30.0,12.0,,,
Push,"Jun 27, 2026, 3:47 PM","Jun 27, 2026, 4:25 PM",,Overhead Triceps Extension (Cable),,,1,normal,30.0,8.0,,,
Push,"Jun 27, 2026, 3:47 PM","Jun 27, 2026, 4:25 PM",,Overhead Triceps Extension (Cable),,,2,normal,30.0,8.0,,,
Push,"Jun 27, 2026, 3:47 PM","Jun 27, 2026, 4:25 PM",,Chest Fly (Machine),,,0,normal,140.0,12.0,,,
Push,"Jun 27, 2026, 3:47 PM","Jun 27, 2026, 4:25 PM",,Chest Fly (Machine),,,1,normal,140.0,10.0,,,
Push,"Jun 27, 2026, 3:47 PM","Jun 27, 2026, 4:25 PM",,Chest Fly (Machine),,,2,normal,140.0,8.0,,,
Upper,"Jun 25, 2026, 7:32 PM","Jun 25, 2026, 8:32 PM",,Incline Bench Press (Dumbbell),,,0,warmup,40.0,8.0,,,
Upper,"Jun 25, 2026, 7:32 PM","Jun 25, 2026, 8:32 PM",,Incline Bench Press (Dumbbell),,,1,warmup,110.0,8.0,,,
Upper,"Jun 25, 2026, 7:32 PM","Jun 25, 2026, 8:32 PM",,Incline Bench Press (Dumbbell),,,2,normal,120.0,8.0,,,
Upper,"Jun 25, 2026, 7:32 PM","Jun 25, 2026, 8:32 PM",,Incline Bench Press (Dumbbell),,,3,normal,130.0,8.0,,,
Upper,"Jun 25, 2026, 7:32 PM","Jun 25, 2026, 8:32 PM",,Incline Bench Press (Dumbbell),,,4,normal,130.0,8.0,,,
Upper,"Jun 25, 2026, 7:32 PM","Jun 25, 2026, 8:32 PM",,Lat Pulldown (Machine),,,0,warmup,90.0,12.0,,,
Upper,"Jun 25, 2026, 7:32 PM","Jun 25, 2026, 8:32 PM",,Lat Pulldown (Machine),,,1,normal,115.0,10.0,,,
Upper,"Jun 25, 2026, 7:32 PM","Jun 25, 2026, 8:32 PM",,Lat Pulldown (Machine),,,2,normal,135.0,10.0,,,
Upper,"Jun 25, 2026, 7:32 PM","Jun 25, 2026, 8:32 PM",,Lat Pulldown (Machine),,,3,normal,160.0,8.0,,,
Upper,"Jun 25, 2026, 7:32 PM","Jun 25, 2026, 8:32 PM",,Chest Press (Machine),,,0,normal,60.0,12.0,,,
Upper,"Jun 25, 2026, 7:32 PM","Jun 25, 2026, 8:32 PM",,Chest Press (Machine),,,1,normal,90.0,10.0,,,
Upper,"Jun 25, 2026, 7:32 PM","Jun 25, 2026, 8:32 PM",,Chest Press (Machine),,,2,normal,110.0,10.0,,,
Upper,"Jun 25, 2026, 7:32 PM","Jun 25, 2026, 8:32 PM",,Decline Crunch (Weighted),,,0,normal,25.0,15.0,,,
Upper,"Jun 25, 2026, 7:32 PM","Jun 25, 2026, 8:32 PM",,Decline Crunch (Weighted),,,1,normal,25.0,10.0,,,
Upper,"Jun 25, 2026, 7:32 PM","Jun 25, 2026, 8:32 PM",,Decline Crunch (Weighted),,,2,normal,25.0,10.0,,,
Upper,"Jun 25, 2026, 7:32 PM","Jun 25, 2026, 8:32 PM",,Lateral Raise (Dumbbell),,,0,normal,15.0,12.0,,,
Upper,"Jun 25, 2026, 7:32 PM","Jun 25, 2026, 8:32 PM",,Lateral Raise (Dumbbell),,,1,normal,15.0,10.0,,,
Upper,"Jun 25, 2026, 7:32 PM","Jun 25, 2026, 8:32 PM",,Lateral Raise (Dumbbell),,,2,normal,20.0,8.0,,,
Upper,"Jun 25, 2026, 7:32 PM","Jun 25, 2026, 8:32 PM",,Seated Incline Curl (Dumbbell),,,0,normal,15.0,12.0,,,
Upper,"Jun 25, 2026, 7:32 PM","Jun 25, 2026, 8:32 PM",,Seated Incline Curl (Dumbbell),,,1,normal,20.0,12.0,,,
Upper,"Jun 25, 2026, 7:32 PM","Jun 25, 2026, 8:32 PM",,Seated Incline Curl (Dumbbell),,,2,normal,20.0,10.0,,,
Upper,"Jun 25, 2026, 7:32 PM","Jun 25, 2026, 8:32 PM",,Treadmill,,,0,normal,,,,600.0,
Legs,"Jun 24, 2026, 7:03 PM","Jun 24, 2026, 8:10 PM",,Squat (Smith Machine),,,0,warmup,25.0,10.0,,,
Legs,"Jun 24, 2026, 7:03 PM","Jun 24, 2026, 8:10 PM",,Squat (Smith Machine),,,1,warmup,25.0,10.0,,,
Legs,"Jun 24, 2026, 7:03 PM","Jun 24, 2026, 8:10 PM",,Squat (Smith Machine),,,2,normal,75.0,6.0,,,
Legs,"Jun 24, 2026, 7:03 PM","Jun 24, 2026, 8:10 PM",,Squat (Smith Machine),,,3,normal,75.0,6.0,,,
Legs,"Jun 24, 2026, 7:03 PM","Jun 24, 2026, 8:10 PM",,Squat (Smith Machine),,,4,normal,75.0,6.0,,,
Legs,"Jun 24, 2026, 7:03 PM","Jun 24, 2026, 8:10 PM",,Romanian Deadlift (Barbell),,,0,warmup,25.0,8.0,,,
Legs,"Jun 24, 2026, 7:03 PM","Jun 24, 2026, 8:10 PM",,Romanian Deadlift (Barbell),,,1,normal,35.0,8.0,,,
Legs,"Jun 24, 2026, 7:03 PM","Jun 24, 2026, 8:10 PM",,Romanian Deadlift (Barbell),,,2,normal,45.0,8.0,,,
Legs,"Jun 24, 2026, 7:03 PM","Jun 24, 2026, 8:10 PM",,Romanian Deadlift (Barbell),,,3,normal,70.0,5.0,,,
Legs,"Jun 24, 2026, 7:03 PM","Jun 24, 2026, 8:10 PM",,Seated Leg Curl (Machine),,,0,normal,110.0,12.0,,,
Legs,"Jun 24, 2026, 7:03 PM","Jun 24, 2026, 8:10 PM",,Seated Leg Curl (Machine),,,1,normal,110.0,10.0,,,
Legs,"Jun 24, 2026, 7:03 PM","Jun 24, 2026, 8:10 PM",,Seated Leg Curl (Machine),,,2,normal,130.0,12.0,,,
Legs,"Jun 24, 2026, 7:03 PM","Jun 24, 2026, 8:10 PM",,Side Bend (Dumbbell),,,0,normal,20.0,12.0,,,
Legs,"Jun 24, 2026, 7:03 PM","Jun 24, 2026, 8:10 PM",,Side Bend (Dumbbell),,,1,normal,22.5,12.0,,,
Legs,"Jun 24, 2026, 7:03 PM","Jun 24, 2026, 8:10 PM",,Side Bend (Dumbbell),,,2,normal,25.0,12.0,,,
Legs,"Jun 24, 2026, 7:03 PM","Jun 24, 2026, 8:10 PM",,Seated Calf Raise,,,0,normal,85.0,12.0,,,
Legs,"Jun 24, 2026, 7:03 PM","Jun 24, 2026, 8:10 PM",,Seated Calf Raise,,,1,normal,85.0,12.0,,,
Legs,"Jun 24, 2026, 7:03 PM","Jun 24, 2026, 8:10 PM",,Seated Calf Raise,,,2,normal,85.0,12.0,,,
Legs,"Jun 24, 2026, 7:03 PM","Jun 24, 2026, 8:10 PM",,Crunch (Weighted),,,0,normal,20.0,15.0,,,
Legs,"Jun 24, 2026, 7:03 PM","Jun 24, 2026, 8:10 PM",,Crunch (Weighted),,,1,normal,20.0,12.0,,,
Legs,"Jun 24, 2026, 7:03 PM","Jun 24, 2026, 8:10 PM",,Crunch (Weighted),,,2,normal,20.0,12.0,,,
Legs,"Jun 24, 2026, 7:03 PM","Jun 24, 2026, 8:10 PM",,Treadmill,,,0,normal,,,0.5,600.0,
Pull,"Jun 23, 2026, 8:12 PM","Jun 23, 2026, 9:21 PM",,Bent Over Row (Barbell),,,0,warmup,40.0,8.0,,,
Pull,"Jun 23, 2026, 8:12 PM","Jun 23, 2026, 9:21 PM",,Bent Over Row (Barbell),,,1,warmup,50.0,8.0,,,
Pull,"Jun 23, 2026, 8:12 PM","Jun 23, 2026, 9:21 PM",,Bent Over Row (Barbell),,,2,normal,70.0,10.0,,,
Pull,"Jun 23, 2026, 8:12 PM","Jun 23, 2026, 9:21 PM",,Bent Over Row (Barbell),,,3,normal,90.0,8.0,,,
Pull,"Jun 23, 2026, 8:12 PM","Jun 23, 2026, 9:21 PM",,Bent Over Row (Barbell),,,4,normal,90.0,8.0,,,
Pull,"Jun 23, 2026, 8:12 PM","Jun 23, 2026, 9:21 PM",,Lat Pulldown (Cable),,,0,normal,130.0,10.0,,,
Pull,"Jun 23, 2026, 8:12 PM","Jun 23, 2026, 9:21 PM",,Lat Pulldown (Cable),,,1,normal,145.0,8.0,,,
Pull,"Jun 23, 2026, 8:12 PM","Jun 23, 2026, 9:21 PM",,Lat Pulldown (Cable),,,2,normal,160.0,8.0,,,
Pull,"Jun 23, 2026, 8:12 PM","Jun 23, 2026, 9:21 PM",,Dumbbell Row,,,0,normal,60.0,10.0,,,
Pull,"Jun 23, 2026, 8:12 PM","Jun 23, 2026, 9:21 PM",,Dumbbell Row,,,1,normal,65.0,8.0,,,
Pull,"Jun 23, 2026, 8:12 PM","Jun 23, 2026, 9:21 PM",,Dumbbell Row,,,2,normal,70.0,8.0,,,
Pull,"Jun 23, 2026, 8:12 PM","Jun 23, 2026, 9:21 PM",,Seated Cable Row - V Grip (Cable),,,0,normal,55.0,12.0,,,
Pull,"Jun 23, 2026, 8:12 PM","Jun 23, 2026, 9:21 PM",,Seated Cable Row - V Grip (Cable),,,1,normal,85.0,12.0,,,
Pull,"Jun 23, 2026, 8:12 PM","Jun 23, 2026, 9:21 PM",,Seated Cable Row - V Grip (Cable),,,2,normal,115.0,8.0,,,
Pull,"Jun 23, 2026, 8:12 PM","Jun 23, 2026, 9:21 PM",,Shrug (Dumbbell),,,0,normal,65.0,12.0,,,
Pull,"Jun 23, 2026, 8:12 PM","Jun 23, 2026, 9:21 PM",,Shrug (Dumbbell),,,1,normal,70.0,12.0,,,
Pull,"Jun 23, 2026, 8:12 PM","Jun 23, 2026, 9:21 PM",,Shrug (Dumbbell),,,2,normal,75.0,10.0,,,
Pull,"Jun 23, 2026, 8:12 PM","Jun 23, 2026, 9:21 PM",,Bicep Curl (Barbell),,,0,normal,30.0,15.0,,,
Pull,"Jun 23, 2026, 8:12 PM","Jun 23, 2026, 9:21 PM",,Bicep Curl (Barbell),,,1,normal,40.0,12.0,,,
Pull,"Jun 23, 2026, 8:12 PM","Jun 23, 2026, 9:21 PM",,Bicep Curl (Barbell),,,2,normal,50.0,10.0,,,
Pull,"Jun 23, 2026, 8:12 PM","Jun 23, 2026, 9:21 PM",,Concentration Curl,,,0,normal,10.0,15.0,,,
Pull,"Jun 23, 2026, 8:12 PM","Jun 23, 2026, 9:21 PM",,Concentration Curl,,,1,normal,15.0,12.0,,,
Pull,"Jun 23, 2026, 8:12 PM","Jun 23, 2026, 9:21 PM",,Concentration Curl,,,2,normal,20.0,10.0,,,
Pull,"Jun 23, 2026, 8:12 PM","Jun 23, 2026, 9:21 PM",,Treadmill,,,0,normal,,,,600.0,
Push,"Jun 23, 2026, 8:02 PM","Jun 23, 2026, 8:12 PM",,Bench Press (Barbell),,,0,warmup,40.0,8.0,,,
Push,"Jun 23, 2026, 8:02 PM","Jun 23, 2026, 8:12 PM",,Bench Press (Barbell),,,1,warmup,70.0,8.0,,,
Push,"Jun 23, 2026, 8:02 PM","Jun 23, 2026, 8:12 PM",,Bench Press (Barbell),,,2,normal,110.0,8.0,,,
Push,"Jun 23, 2026, 8:02 PM","Jun 23, 2026, 8:12 PM",,Bench Press (Barbell),,,3,normal,110.0,8.0,,,
Push,"Jun 23, 2026, 8:02 PM","Jun 23, 2026, 8:12 PM",,Bench Press (Barbell),,,4,normal,110.0,8.0,,,
Push,"Jun 23, 2026, 8:02 PM","Jun 23, 2026, 8:12 PM",,Shoulder Press (Dumbbell),,,0,normal,50.0,8.0,,,
Push,"Jun 23, 2026, 8:02 PM","Jun 23, 2026, 8:12 PM",,Shoulder Press (Dumbbell),,,1,normal,50.0,8.0,,,
Push,"Jun 23, 2026, 8:02 PM","Jun 23, 2026, 8:12 PM",,Shoulder Press (Dumbbell),,,2,normal,50.0,8.0,,,
Push,"Jun 23, 2026, 8:02 PM","Jun 23, 2026, 8:12 PM",,Triceps Pushdown,,,0,normal,60.0,12.0,,,
Push,"Jun 23, 2026, 8:02 PM","Jun 23, 2026, 8:12 PM",,Triceps Pushdown,,,1,normal,60.0,12.0,,,
Push,"Jun 23, 2026, 8:02 PM","Jun 23, 2026, 8:12 PM",,Triceps Pushdown,,,2,normal,60.0,12.0,,,
Push,"Jun 23, 2026, 8:02 PM","Jun 23, 2026, 8:12 PM",,Overhead Triceps Extension (Cable),,,0,normal,35.0,12.0,,,
Push,"Jun 23, 2026, 8:02 PM","Jun 23, 2026, 8:12 PM",,Overhead Triceps Extension (Cable),,,1,normal,35.0,12.0,,,
Push,"Jun 23, 2026, 8:02 PM","Jun 23, 2026, 8:12 PM",,Overhead Triceps Extension (Cable),,,2,normal,35.0,12.0,,,
Push,"Jun 23, 2026, 8:02 PM","Jun 23, 2026, 8:12 PM",,Chest Fly (Machine),,,0,normal,140.0,12.0,,,
Push,"Jun 23, 2026, 8:02 PM","Jun 23, 2026, 8:12 PM",,Chest Fly (Machine),,,1,normal,140.0,12.0,,,
Push,"Jun 23, 2026, 8:02 PM","Jun 23, 2026, 8:12 PM",,Chest Fly (Machine),,,2,normal,140.0,12.0,,,
Push,"Jun 23, 2026, 8:02 PM","Jun 23, 2026, 8:12 PM",,Crunch (Machine),,,0,normal,,12.0,,,
Push,"Jun 23, 2026, 8:02 PM","Jun 23, 2026, 8:12 PM",,Crunch (Machine),,,1,normal,,12.0,,,
Push,"Jun 23, 2026, 8:02 PM","Jun 23, 2026, 8:12 PM",,Crunch (Machine),,,2,normal,,12.0,,,
Push,"Jun 23, 2026, 8:02 PM","Jun 23, 2026, 8:12 PM",,Treadmill,,,0,normal,,,,600.0,
Leg 1,"Jun 19, 2026, 7:12 PM","Jun 19, 2026, 7:49 PM",,Leg Press (Machine),,,0,normal,360.0,10.0,,,
Leg 1,"Jun 19, 2026, 7:12 PM","Jun 19, 2026, 7:49 PM",,Leg Press (Machine),,,1,normal,450.0,8.0,,,
Leg 1,"Jun 19, 2026, 7:12 PM","Jun 19, 2026, 7:49 PM",,Leg Press (Machine),,,2,normal,500.0,6.0,,,
Leg 1,"Jun 19, 2026, 7:12 PM","Jun 19, 2026, 7:49 PM",,Leg Press (Machine),,,3,normal,540.0,6.0,,,
Leg 1,"Jun 19, 2026, 7:12 PM","Jun 19, 2026, 7:49 PM",,Romanian Deadlift (Barbell),,,0,normal,10.0,8.0,,,
Leg 1,"Jun 19, 2026, 7:12 PM","Jun 19, 2026, 7:49 PM",,Romanian Deadlift (Barbell),,,1,normal,20.0,8.0,,,
Leg 1,"Jun 19, 2026, 7:12 PM","Jun 19, 2026, 7:49 PM",,Romanian Deadlift (Barbell),,,2,normal,45.0,8.0,,,
Leg 1,"Jun 19, 2026, 7:12 PM","Jun 19, 2026, 7:49 PM",,Hip Thrust (Machine),,,0,normal,50.0,10.0,,,
Leg 1,"Jun 19, 2026, 7:12 PM","Jun 19, 2026, 7:49 PM",,Hip Thrust (Machine),,,1,normal,50.0,12.0,,,
Leg 1,"Jun 19, 2026, 7:12 PM","Jun 19, 2026, 7:49 PM",,Hip Thrust (Machine),,,2,normal,50.0,12.0,,,
Leg 1,"Jun 19, 2026, 7:12 PM","Jun 19, 2026, 7:49 PM",,Hip Abduction (Machine),,,0,normal,50.0,15.0,,,
Leg 1,"Jun 19, 2026, 7:12 PM","Jun 19, 2026, 7:49 PM",,Hip Abduction (Machine),,,1,normal,65.0,15.0,,,
Leg 1,"Jun 19, 2026, 7:12 PM","Jun 19, 2026, 7:49 PM",,Hip Abduction (Machine),,,2,normal,65.0,15.0,,,
Leg 1,"Jun 19, 2026, 7:12 PM","Jun 19, 2026, 7:49 PM",,Standing Calf Raise (Machine),,,0,normal,90.0,20.0,,,
Leg 1,"Jun 19, 2026, 7:12 PM","Jun 19, 2026, 7:49 PM",,Standing Calf Raise (Machine),,,1,normal,115.0,12.0,,,
Leg 1,"Jun 19, 2026, 7:12 PM","Jun 19, 2026, 7:49 PM",,Standing Calf Raise (Machine),,,2,normal,115.0,12.0,,,
Chest and tricep,"Jun 15, 2026, 7:10 PM","Jun 15, 2026, 7:42 PM",,Treadmill,,,0,normal,,,,300.0,
Chest and tricep,"Jun 15, 2026, 7:10 PM","Jun 15, 2026, 7:42 PM",,Bench Press (Barbell),,,0,normal,90.0,10.0,,,
Chest and tricep,"Jun 15, 2026, 7:10 PM","Jun 15, 2026, 7:42 PM",,Bench Press (Barbell),,,1,normal,110.0,8.0,,,
Chest and tricep,"Jun 15, 2026, 7:10 PM","Jun 15, 2026, 7:42 PM",,Bench Press (Barbell),,,2,normal,130.0,7.0,,,
Chest and tricep,"Jun 15, 2026, 7:10 PM","Jun 15, 2026, 7:42 PM",,Bench Press (Barbell),,,3,normal,140.0,5.0,,,
Chest and tricep,"Jun 15, 2026, 7:10 PM","Jun 15, 2026, 7:42 PM",,Iso-Lateral Chest Press (Machine),,,0,normal,45.0,10.0,,,
Chest and tricep,"Jun 15, 2026, 7:10 PM","Jun 15, 2026, 7:42 PM",,Iso-Lateral Chest Press (Machine),,,1,normal,45.0,8.0,,,
Chest and tricep,"Jun 15, 2026, 7:10 PM","Jun 15, 2026, 7:42 PM",,Iso-Lateral Chest Press (Machine),,,2,normal,55.0,8.0,,,
Chest and tricep,"Jun 15, 2026, 7:10 PM","Jun 15, 2026, 7:42 PM",,Chest Fly (Machine),,,0,normal,140.0,10.0,,,
Chest and tricep,"Jun 15, 2026, 7:10 PM","Jun 15, 2026, 7:42 PM",,Chest Fly (Machine),,,1,normal,160.0,9.0,,,
Chest and tricep,"Jun 15, 2026, 7:10 PM","Jun 15, 2026, 7:42 PM",,Chest Fly (Machine),,,2,normal,180.0,8.0,,,
Chest and tricep,"Jun 15, 2026, 7:10 PM","Jun 15, 2026, 7:42 PM",,Chest Fly (Machine),,,3,normal,180.0,8.0,,,
Chest and tricep,"Jun 15, 2026, 7:10 PM","Jun 15, 2026, 7:42 PM",,Low Cable Fly Crossovers,0.0,,0,normal,15.0,10.0,,,
Chest and tricep,"Jun 15, 2026, 7:10 PM","Jun 15, 2026, 7:42 PM",,Low Cable Fly Crossovers,0.0,,1,normal,20.0,8.0,,,
Chest and tricep,"Jun 15, 2026, 7:10 PM","Jun 15, 2026, 7:42 PM",,Low Cable Fly Crossovers,0.0,,2,normal,20.0,6.0,,,
Chest and tricep,"Jun 15, 2026, 7:10 PM","Jun 15, 2026, 7:42 PM",,Incline Bench Press (Dumbbell),,,0,normal,110.0,10.0,,,
Chest and tricep,"Jun 15, 2026, 7:10 PM","Jun 15, 2026, 7:42 PM",,Incline Bench Press (Dumbbell),,,1,normal,130.0,8.0,,,
Chest and tricep,"Jun 15, 2026, 7:10 PM","Jun 15, 2026, 7:42 PM",,Incline Bench Press (Dumbbell),,,2,normal,140.0,7.0,,,
Chest and tricep,"Jun 15, 2026, 7:10 PM","Jun 15, 2026, 7:42 PM",,Treadmill,,,0,normal,,,,1200.0,
Chest and tricep,"Jun 15, 2026, 7:10 PM","Jun 15, 2026, 7:42 PM",,Push Up,0.0,,0,normal,,20.0,,,
Chest and tricep,"Jun 15, 2026, 7:10 PM","Jun 15, 2026, 7:42 PM",,Push Up,0.0,,1,normal,,15.0,,,
Chest and tricep,"Jun 15, 2026, 7:10 PM","Jun 15, 2026, 7:42 PM",,Push Up,0.0,,2,normal,,7.0,,,
Chest and tricep,"Jun 15, 2026, 7:10 PM","Jun 15, 2026, 7:42 PM",,Cable Fly Crossovers,,,0,normal,27.5,11.0,,,
Chest and tricep,"Jun 15, 2026, 7:10 PM","Jun 15, 2026, 7:42 PM",,Cable Fly Crossovers,,,1,normal,30.0,10.0,,,
Chest and tricep,"Jun 15, 2026, 7:10 PM","Jun 15, 2026, 7:42 PM",,Cable Fly Crossovers,,,2,normal,35.0,10.0,,,
Lower #1,"Jun 12, 2026, 7:45 PM","Jun 12, 2026, 8:35 PM",,Lunge (Barbell),,,0,normal,35.0,8.0,,,
Lower #1,"Jun 12, 2026, 7:45 PM","Jun 12, 2026, 8:35 PM",,Lunge (Barbell),,,1,normal,35.0,8.0,,,
Lower #1,"Jun 12, 2026, 7:45 PM","Jun 12, 2026, 8:35 PM",,Lunge (Barbell),,,2,normal,55.0,6.0,,,
Lower #1,"Jun 12, 2026, 7:45 PM","Jun 12, 2026, 8:35 PM",,Leg Extension (Machine),,,0,normal,120.0,10.0,,,
Lower #1,"Jun 12, 2026, 7:45 PM","Jun 12, 2026, 8:35 PM",,Leg Extension (Machine),,,1,normal,140.0,8.0,,,
Lower #1,"Jun 12, 2026, 7:45 PM","Jun 12, 2026, 8:35 PM",,Leg Extension (Machine),,,2,normal,150.0,6.0,,,
Lower #1,"Jun 12, 2026, 7:45 PM","Jun 12, 2026, 8:35 PM",,Leg Press (Machine),,,0,normal,360.0,10.0,,,
Lower #1,"Jun 12, 2026, 7:45 PM","Jun 12, 2026, 8:35 PM",,Leg Press (Machine),,,1,normal,450.0,6.0,,,
